student_id,attendance_pct,internal_marks_avg,prev_semester_pct,cgpa,backlogs,assignment_submission_rate,lms_login_freq_per_week,library_visits_per_month,extracurricular_participation,family_income_monthly,first_generation_learner,distance_from_college_km,scholarship_status,fee_due,fee_delay_days,gender,category,hostel_or_dayscholar,dropout
STU2288,61.4,48.7,52.3,5.23,2,59.6,14,4,0,7481.0,1,27.2,1,1,52,Male,SC,Day Scholar,1
STU2289,45.7,54.8,76.6,7.66,1,59.8,3,0,0,18263.0,0,41.1,0,1,64,Female,General,Day Scholar,1
STU2290,83.8,85.5,87.2,8.72,1,90.6,6,5,0,7306.0,0,7.6,0,0,0,Male,EWS,Day Scholar,0
STU2291,100.0,15.2,69.3,6.93,2,72.1,8,4,0,28994.0,0,3.0,0,1,38,Male,OBC,Day Scholar,1
STU2292,77.9,83.0,38.1,3.81,1,72.7,4,2,0,29247.0,1,8.7,0,0,0,Female,ST,Hostel,0
STU2293,90.6,66.1,47.3,4.73,0,95.7,6,4,0,10636.0,0,54.7,0,0,0,Male,General,Hostel,0
STU2294,79.2,38.3,83.2,8.32,5,100.0,8,2,0,19680.0,1,4.2,1,0,0,Female,SC,Day Scholar,0
STU2295,76.5,40.6,59.3,5.93,2,32.4,9,5,0,19568.0,1,11.5,0,0,0,Male,OBC,Day Scholar,1
STU2296,91.8,90.2,63.3,6.33,2,72.4,6,5,0,30430.0,1,14.2,0,1,48,Male,General,Day Scholar,0
STU2297,73.6,43.0,74.1,7.41,2,46.8,9,4,1,8544.0,1,2.9,0,0,0,Female,EWS,Day Scholar,0
STU2298,82.0,39.2,73.1,7.31,2,67.3,1,5,1,25840.0,1,10.7,0,0,0,Female,OBC,Day Scholar,0
STU2299,82.8,80.5,66.5,6.65,3,74.9,6,2,1,8184.0,1,4.5,1,0,0,Male,SC,Day Scholar,0
STU2300,68.0,66.1,58.7,5.87,1,67.9,6,10,0,28748.0,1,23.1,0,0,0,Male,OBC,Day Scholar,0
STU2301,92.9,43.1,57.0,5.7,2,54.5,7,3,0,34119.0,1,15.1,0,0,0,Male,ST,Hostel,0
STU2302,75.4,63.9,75.7,7.57,0,53.5,4,1,0,12067.0,0,21.0,1,0,0,Female,SC,Day Scholar,0
STU2303,66.7,41.5,70.9,7.09,5,89.6,13,7,1,37477.0,1,2.7,1,1,34,Male,General,Day Scholar,0
STU2304,86.0,79.8,57.9,5.79,1,100.0,3,3,1,7013.0,0,0.4,1,1,44,Male,SC,Hostel,0
STU2305,64.5,79.1,79.3,7.93,2,33.8,5,0,1,34883.0,1,22.8,0,0,0,Female,General,Hostel,0
STU2306,78.4,69.6,59.9,5.99,1,68.4,4,7,0,42748.0,1,5.9,1,0,0,Female,SC,Day Scholar,0
STU2307,77.9,66.5,48.4,4.84,0,89.6,4,4,1,22192.0,0,2.4,0,0,0,Female,General,Day Scholar,0
STU2308,94.3,91.7,49.9,4.99,0,74.3,8,2,1,16037.0,0,1.2,0,0,0,Male,OBC,Hostel,0
STU2309,85.1,60.0,46.3,4.63,0,52.7,3,4,0,21752.0,0,8.7,1,1,44,Male,SC,Day Scholar,0
STU2310,77.6,38.7,57.6,5.76,0,65.4,2,5,0,12553.0,0,2.0,0,0,0,Male,OBC,Hostel,0
STU2311,90.3,68.1,81.7,8.17,1,81.0,4,4,0,87097.0,1,10.0,0,0,0,Female,OBC,Day Scholar,0
STU2312,98.9,97.5,49.1,4.91,0,68.9,5,4,0,12684.0,1,15.6,1,0,0,Male,ST,Hostel,0
STU2313,86.4,41.7,65.0,6.5,2,74.0,5,1,0,39753.0,0,9.2,0,0,0,Male,General,Hostel,0
STU2314,78.2,53.5,51.5,5.15,2,74.6,6,3,1,11560.0,0,28.1,0,0,0,Male,OBC,Day Scholar,1
STU2315,58.3,67.5,57.8,5.78,0,64.5,7,4,1,47009.0,1,2.0,0,0,0,Female,General,Day Scholar,0
STU2316,62.0,59.0,37.8,3.78,3,91.3,6,3,1,60319.0,0,8.2,0,0,0,Female,OBC,Hostel,1
STU2317,73.4,42.3,58.5,5.85,1,65.5,4,4,0,22733.0,1,2.1,0,0,0,Female,General,Day Scholar,0
STU2318,68.9,80.2,58.9,5.89,0,54.9,10,0,0,21418.0,0,25.0,1,1,42,Male,OBC,Day Scholar,0
STU2319,75.2,100.0,70.6,7.06,1,100.0,7,5,1,10158.0,1,32.3,1,0,0,Female,General,Hostel,0
STU2320,78.8,63.5,65.6,6.56,1,73.4,5,3,0,9458.0,0,6.1,0,1,50,Male,ST,Hostel,1
STU2321,85.9,43.7,42.8,4.28,1,23.0,2,7,0,21563.0,0,4.4,0,1,43,Male,General,Day Scholar,0
STU2322,76.9,32.1,79.3,7.93,1,100.0,5,3,1,43257.0,0,3.9,0,0,0,Female,General,Hostel,0
STU2323,85.3,64.6,65.4,6.54,1,100.0,4,3,0,12979.0,1,23.6,0,0,0,Male,OBC,Hostel,0
STU2324,79.0,79.9,65.2,6.52,0,84.1,3,6,0,67830.0,0,13.8,0,0,0,Male,General,Day Scholar,0
STU2325,48.4,68.6,61.9,6.19,2,87.6,2,4,0,12505.0,1,25.5,0,0,0,Female,General,Hostel,1
STU2326,63.9,60.0,53.7,5.37,1,100.0,2,2,1,20695.0,0,1.5,1,0,0,Male,SC,Hostel,0
STU2327,75.8,49.4,65.5,6.55,1,55.7,6,3,0,20727.0,0,7.8,1,0,0,Male,OBC,Day Scholar,0
STU2328,59.9,40.3,69.6,6.96,1,77.7,12,7,0,16968.0,0,13.5,0,0,0,Female,General,Day Scholar,0
STU2329,87.0,75.0,34.0,3.4,3,100.0,7,1,1,5291.0,0,27.3,0,0,0,Male,General,Day Scholar,1
STU2330,100.0,76.4,53.4,5.34,1,100.0,1,6,0,12439.0,0,5.8,0,0,0,Male,OBC,Hostel,0
STU2331,96.3,32.2,57.9,5.79,3,67.7,8,7,0,20329.0,0,4.5,0,0,0,Female,SC,Day Scholar,0
STU2332,74.8,88.6,66.1,6.61,4,100.0,4,6,0,17025.0,1,29.3,1,0,0,Male,General,Hostel,0
STU2333,100.0,70.3,81.1,8.11,0,91.1,3,5,0,26416.0,1,0.6,0,1,37,Male,General,Hostel,0
STU2334,80.2,85.2,49.7,4.97,1,100.0,10,8,0,28399.0,1,7.8,0,0,0,Male,General,Hostel,0
STU2335,72.9,35.8,54.0,5.4,1,90.4,2,3,1,15614.0,0,7.4,0,1,40,Male,EWS,Day Scholar,0
STU2336,68.8,35.4,53.8,5.38,3,81.1,7,2,0,10123.0,0,1.9,1,0,0,Female,OBC,Day Scholar,0
STU2337,73.5,57.3,49.2,4.92,1,100.0,3,3,1,45661.0,0,6.0,0,0,0,Female,General,Hostel,0
STU2338,72.2,69.1,56.4,5.64,1,64.4,5,3,0,7996.0,0,15.4,0,0,0,Male,OBC,Hostel,0
STU2339,80.6,92.3,74.3,7.43,1,100.0,5,3,0,12617.0,0,5.5,1,0,0,Male,SC,Day Scholar,0
STU2340,80.4,72.7,45.1,4.51,2,100.0,9,3,0,10829.0,0,4.4,0,0,0,Male,General,Day Scholar,0
STU2341,78.0,55.6,68.8,6.88,2,100.0,2,5,0,28222.0,0,18.3,1,0,0,Male,OBC,Hostel,0
STU2342,84.6,41.5,34.8,3.48,0,73.6,7,1,0,39744.0,0,53.8,0,1,40,Female,SC,Day Scholar,0
STU2343,95.9,82.1,53.0,5.3,1,79.9,5,4,0,16249.0,0,18.1,0,0,0,Male,General,Day Scholar,0
STU2344,92.2,42.6,56.7,5.67,0,49.5,6,2,0,20700.0,0,22.5,1,1,43,Female,EWS,Day Scholar,1
STU2345,55.7,89.3,88.8,8.88,2,65.9,4,3,1,23325.0,0,33.7,0,0,0,Male,OBC,Day Scholar,0
STU2346,39.7,54.9,57.6,5.76,0,87.4,5,4,0,53231.0,1,19.4,1,0,0,Female,OBC,Hostel,0
STU2347,92.0,88.6,26.8,2.68,1,46.5,6,8,0,6222.0,0,47.2,1,0,0,Male,EWS,Day Scholar,0
STU2348,57.5,72.2,30.0,3.0,2,69.0,10,2,1,28185.0,0,16.5,0,1,51,Female,General,Hostel,0
STU2349,74.6,57.5,62.5,6.25,0,100.0,7,4,0,22605.0,0,13.0,0,0,0,Female,SC,Day Scholar,0
STU2350,60.4,50.7,71.8,7.18,0,71.9,2,4,1,14436.0,0,14.2,0,0,0,Male,SC,Hostel,1
STU2351,51.0,53.9,68.0,6.8,0,95.7,7,6,0,21933.0,1,27.6,0,0,0,Female,OBC,Hostel,1
STU2352,86.1,67.7,64.7,6.47,0,86.3,5,5,1,28127.0,0,13.8,0,0,0,Female,General,Hostel,0
STU2353,89.4,61.4,80.6,8.06,1,68.8,9,2,0,25588.0,0,17.2,0,0,0,Male,OBC,Day Scholar,0
STU2354,69.4,49.3,53.4,5.34,2,71.9,4,4,1,65848.0,1,2.9,0,0,0,Male,General,Day Scholar,0
STU2355,39.1,57.0,76.3,7.63,0,78.3,7,5,0,19467.0,1,29.3,1,0,0,Male,OBC,Hostel,0
STU2356,69.8,61.4,35.9,3.59,0,34.0,3,2,1,18327.0,1,7.1,1,0,0,Male,SC,Hostel,0
STU2357,83.9,21.7,47.5,4.75,0,93.9,7,4,1,16175.0,1,2.1,0,1,49,Male,OBC,Hostel,0
STU2358,55.8,68.2,33.1,3.31,1,72.6,6,7,0,25129.0,0,19.3,0,1,54,Male,OBC,Hostel,0
STU2359,80.8,42.4,57.6,5.76,2,94.6,3,3,1,17690.0,0,5.3,0,0,0,Female,General,Day Scholar,0
STU2360,77.8,39.2,61.3,6.13,2,82.8,5,2,0,18177.0,1,2.4,1,0,0,Female,General,Day Scholar,0
STU2361,86.7,29.6,63.8,6.38,0,71.7,4,5,0,18228.0,1,3.6,0,0,0,Male,ST,Day Scholar,0
STU2362,79.8,27.7,63.0,6.3,1,79.0,7,3,0,16635.0,1,0.4,1,0,0,Male,General,Day Scholar,0
STU2363,63.4,35.6,47.2,4.72,1,79.0,6,4,0,12516.0,0,1.1,1,0,0,Female,General,Hostel,1
STU2364,95.9,47.2,59.0,5.9,2,100.0,3,3,0,23176.0,0,10.8,1,0,0,Male,EWS,Day Scholar,0
STU2365,75.6,95.2,38.0,3.8,2,76.3,3,3,1,15199.0,1,24.1,0,1,46,Female,OBC,Day Scholar,0
STU2366,77.6,50.5,83.8,8.38,2,80.8,2,8,1,26061.0,0,7.1,0,1,53,Male,OBC,Day Scholar,1
STU2367,64.0,63.2,57.1,5.71,2,49.8,6,4,1,19273.0,0,11.8,1,0,0,Female,General,Day Scholar,1
STU2368,71.4,67.2,54.2,5.42,0,74.1,5,4,0,14301.0,1,19.9,0,0,0,Male,General,Day Scholar,0
STU2369,64.7,62.4,87.4,8.74,1,100.0,6,5,0,46115.0,0,5.3,0,0,0,Female,OBC,Day Scholar,0
STU2370,75.4,58.6,42.1,4.21,3,83.6,5,2,0,16960.0,1,12.7,0,0,0,Male,OBC,Hostel,0
STU2371,100.0,38.5,44.0,4.4,1,53.4,6,3,0,26205.0,1,5.2,0,1,40,Male,EWS,Hostel,1
STU2372,57.4,86.1,44.5,4.45,1,55.5,3,2,0,11849.0,0,12.4,1,0,0,Male,OBC,Day Scholar,0
STU2373,53.8,92.5,60.9,6.09,1,60.2,5,0,1,5349.0,1,2.9,0,0,0,Male,General,Hostel,1
STU2374,100.0,29.7,68.9,6.89,0,95.0,8,5,1,12833.0,1,45.7,1,0,0,Male,General,Day Scholar,0
STU2375,74.9,41.6,73.8,7.38,4,92.5,6,3,0,5002.0,0,1.0,0,1,35,Male,General,Day Scholar,0
STU2376,68.0,55.0,100.0,10.0,2,5.9,4,5,0,15645.0,0,8.4,0,1,38,Male,General,Day Scholar,1
STU2377,93.6,42.6,26.0,2.6,0,73.4,4,4,0,43529.0,0,4.0,1,0,0,Female,OBC,Hostel,0
STU2378,68.9,69.1,71.7,7.17,1,78.0,2,6,0,10476.0,1,11.0,1,1,45,Female,General,Day Scholar,0
STU2379,100.0,46.9,53.1,5.31,2,55.8,6,7,0,5097.0,0,6.7,1,1,55,Female,General,Day Scholar,0
STU2380,88.2,99.0,52.6,5.26,1,67.2,10,4,0,44363.0,0,4.4,1,0,0,Male,EWS,Day Scholar,0
STU2381,70.7,81.4,52.1,5.21,1,100.0,5,5,0,13559.0,0,3.5,0,0,0,Male,OBC,Day Scholar,0
STU2382,100.0,63.8,47.5,4.75,1,83.2,3,1,1,17864.0,0,2.4,0,0,0,Female,General,Day Scholar,0
STU2383,68.9,78.5,89.0,8.9,1,65.0,7,2,0,28940.0,0,18.3,0,0,0,Male,General,Hostel,0
STU2384,89.1,79.9,75.5,7.55,0,71.3,6,4,1,24684.0,0,3.0,0,0,0,Female,SC,Hostel,0
STU2385,82.5,49.8,62.4,6.24,0,70.4,5,9,0,28291.0,0,17.8,0,1,57,Female,ST,Day Scholar,0
STU2386,97.5,45.3,83.6,8.36,2,80.6,6,3,0,30954.0,1,8.0,0,1,25,Male,OBC,Hostel,0
STU2387,100.0,61.4,37.8,3.78,3,46.4,1,4,1,6325.0,1,0.9,0,0,0,Male,OBC,Hostel,0
STU2388,78.5,75.5,40.7,4.07,0,61.6,5,7,0,7719.0,1,2.2,0,1,42,Female,SC,Day Scholar,1
STU2389,66.7,62.5,27.2,2.72,2,95.7,4,3,0,36414.0,0,26.8,0,1,40,Female,EWS,Day Scholar,1
STU2390,84.9,31.6,50.8,5.08,2,73.5,9,5,0,11282.0,1,11.1,0,0,0,Male,General,Day Scholar,0
STU2391,67.8,45.5,64.6,6.46,3,58.0,9,1,1,12045.0,0,2.4,1,0,0,Male,ST,Hostel,1
STU2392,100.0,58.7,63.6,6.36,1,58.8,6,2,0,8453.0,0,14.6,0,0,0,Female,SC,Day Scholar,0
STU2393,80.0,58.6,64.4,6.44,1,89.4,9,1,0,14144.0,0,20.8,0,0,0,Male,General,Hostel,0
STU2394,72.5,95.5,39.4,3.94,2,64.6,7,5,0,14624.0,0,4.8,1,0,0,Male,General,Hostel,1
STU2395,80.8,35.1,74.9,7.49,2,85.2,2,2,0,10276.0,0,9.8,0,0,0,Female,OBC,Day Scholar,0
STU2396,57.8,69.1,65.8,6.58,0,62.5,3,6,1,9587.0,0,4.2,1,1,50,Female,General,Hostel,1
STU2397,63.4,86.8,73.7,7.37,3,52.4,4,3,1,21833.0,0,1.0,0,0,0,Male,General,Hostel,1
STU2398,96.0,100.0,31.7,3.17,0,79.9,5,5,0,11108.0,0,6.1,0,0,0,Male,EWS,Day Scholar,0
STU2399,68.1,52.7,67.0,6.7,1,73.1,8,4,0,12534.0,0,16.7,0,1,46,Female,OBC,Day Scholar,0
STU2400,62.3,68.8,43.0,4.3,0,88.7,4,2,1,5000.0,1,7.4,1,1,45,Male,OBC,Day Scholar,0
STU2401,86.0,70.3,55.6,5.56,2,92.7,4,3,0,57695.0,1,6.2,0,1,42,Male,General,Hostel,1
STU2402,95.8,63.5,70.5,7.05,0,67.8,4,3,1,31732.0,1,5.5,0,0,0,Female,OBC,Hostel,0
STU2403,88.8,58.2,63.5,6.35,4,82.0,3,1,0,13401.0,1,7.4,1,0,0,Male,SC,Day Scholar,0
STU2404,92.9,67.8,48.4,4.84,1,67.2,2,5,0,10515.0,0,4.6,1,0,0,Female,General,Day Scholar,0
STU2405,66.6,14.4,62.1,6.21,1,87.7,5,2,1,18152.0,1,11.4,1,0,0,Female,General,Hostel,0
STU2406,56.7,72.3,37.5,3.75,3,79.7,9,5,0,17856.0,1,0.8,1,0,0,Female,General,Hostel,0
STU2407,100.0,62.3,80.4,8.04,0,62.5,6,3,1,8387.0,0,19.8,1,0,0,Female,General,Day Scholar,0
STU2408,73.2,56.0,58.7,5.87,1,60.8,3,4,1,5000.0,0,2.3,0,1,39,Male,ST,Day Scholar,1
STU2409,74.2,96.8,79.9,7.99,4,80.4,4,3,0,13152.0,0,12.0,0,0,0,Female,General,Hostel,0
STU2410,97.9,47.9,53.6,5.36,1,98.2,3,5,1,7058.0,1,7.2,1,0,0,Female,General,Day Scholar,0
STU2411,86.3,52.7,53.6,5.36,1,93.0,4,6,0,19987.0,0,17.8,0,0,0,Female,OBC,Hostel,0
STU2412,84.8,95.8,49.8,4.98,1,56.1,3,7,1,20067.0,1,21.0,0,0,0,Female,OBC,Day Scholar,0
STU2413,100.0,45.0,76.0,7.6,1,58.2,5,4,1,10057.0,1,2.7,0,0,0,Female,General,Day Scholar,1
STU2414,68.3,50.1,50.6,5.06,3,61.2,6,3,1,13085.0,0,13.6,0,1,34,Male,OBC,Day Scholar,1
STU2415,91.9,57.4,72.3,7.23,0,63.1,8,1,1,51939.0,1,2.5,0,0,0,Male,General,Day Scholar,0
STU2416,78.9,75.1,55.9,5.59,2,38.7,2,1,0,28712.0,1,1.6,1,0,0,Male,General,Hostel,0
STU2417,82.0,63.7,30.4,3.04,1,90.8,6,3,1,13748.0,0,32.0,1,0,0,Male,General,Day Scholar,0
STU2418,100.0,36.7,52.9,5.29,0,65.9,4,4,1,71337.0,0,2.2,0,1,46,Male,General,Hostel,0
STU2419,85.6,50.4,43.1,4.31,7,84.2,5,6,0,8794.0,1,3.1,1,1,47,Male,General,Day Scholar,1
STU2420,86.1,49.1,62.5,6.25,2,68.7,5,2,0,11074.0,0,1.7,0,0,0,Female,OBC,Day Scholar,0
STU2421,94.1,58.6,43.0,4.3,1,74.5,7,4,0,16877.0,1,7.6,0,0,0,Male,General,Hostel,0
STU2422,72.5,67.7,76.8,7.68,1,61.3,7,4,0,7197.0,0,30.2,0,0,0,Male,General,Day Scholar,0
STU2423,65.4,67.5,60.5,6.05,0,74.4,6,4,1,52796.0,0,3.7,0,1,41,Female,OBC,Day Scholar,0
STU2424,62.3,28.0,59.2,5.92,2,57.6,5,5,0,20128.0,1,9.4,1,0,0,Male,OBC,Hostel,0
STU2425,48.5,79.2,72.5,7.25,0,74.6,2,3,0,11226.0,0,6.4,0,1,49,Male,General,Day Scholar,0
STU2426,100.0,64.5,77.4,7.74,0,100.0,0,1,0,23592.0,0,4.9,0,1,42,Male,General,Hostel,0
STU2427,61.5,84.9,61.7,6.17,0,85.4,4,4,1,19685.0,1,10.2,0,0,0,Male,SC,Day Scholar,0
STU2428,74.7,68.0,49.7,4.97,1,80.8,4,6,1,15021.0,1,9.8,1,0,0,Female,General,Hostel,0
STU2429,73.8,79.8,33.6,3.36,1,48.6,2,4,0,8733.0,0,5.3,1,0,0,Female,OBC,Day Scholar,0
STU2430,82.6,68.4,51.0,5.1,0,86.3,5,10,1,7618.0,1,22.8,0,0,0,Female,General,Hostel,0
STU2431,90.2,84.2,52.1,5.21,0,88.3,8,2,0,66975.0,0,0.7,1,1,50,Female,SC,Hostel,0
STU2432,90.9,69.4,63.7,6.37,0,80.4,5,6,0,8009.0,1,1.1,0,0,0,Male,SC,Day Scholar,0
STU2433,69.3,58.2,56.5,5.65,3,79.3,7,9,1,49950.0,0,56.2,0,0,0,Female,OBC,Hostel,0
STU2434,75.5,100.0,73.0,7.3,0,72.2,7,3,0,10863.0,0,16.5,0,0,0,Female,General,Day Scholar,0
STU2435,82.2,76.0,52.2,5.22,2,88.0,6,7,0,28970.0,1,19.6,0,0,0,Female,OBC,Hostel,0
STU2436,74.3,70.3,61.1,6.11,2,100.0,6,3,0,23843.0,1,11.1,1,0,0,Male,OBC,Day Scholar,0
STU2437,100.0,37.0,80.9,8.09,1,81.6,5,3,0,26883.0,1,6.5,1,0,0,Male,General,Day Scholar,1
STU2438,85.4,36.8,67.5,6.75,1,55.6,5,5,0,27979.0,0,11.9,0,0,0,Male,ST,Day Scholar,0
STU2439,89.0,65.3,61.0,6.1,1,57.1,4,3,0,6857.0,1,1.2,0,0,0,Male,EWS,Day Scholar,1
STU2440,87.9,62.6,52.4,5.24,1,89.5,10,5,0,12018.0,0,17.0,0,0,0,Female,General,Day Scholar,1
STU2441,95.6,48.9,51.9,5.19,4,55.7,2,3,0,7936.0,0,9.3,1,1,42,Male,SC,Day Scholar,0
STU2442,80.7,62.5,48.4,4.84,1,79.0,8,1,0,20203.0,1,37.7,0,1,50,Male,OBC,Day Scholar,0
STU2443,58.5,88.6,53.3,5.33,1,68.1,2,4,0,8152.0,0,12.2,0,0,0,Female,OBC,Hostel,0
STU2444,84.0,72.5,74.1,7.41,1,53.6,4,5,1,5494.0,0,2.0,1,1,45,Male,General,Hostel,0
STU2445,68.2,39.5,58.4,5.84,2,91.6,7,5,0,15639.0,1,7.8,0,0,0,Male,General,Day Scholar,0
STU2446,70.1,58.0,40.4,4.04,1,89.1,3,9,1,5000.0,1,0.7,1,0,0,Female,ST,Hostel,0
STU2447,86.8,45.5,90.3,9.03,1,47.9,6,6,0,21062.0,1,16.4,0,0,0,Female,SC,Hostel,0
STU2448,96.6,53.0,67.1,6.71,3,84.6,10,2,1,8480.0,0,8.4,0,0,0,Female,OBC,Day Scholar,0
STU2449,78.3,52.6,39.5,3.95,0,81.7,5,3,0,10891.0,0,5.5,1,0,0,Female,SC,Day Scholar,0
STU2450,82.6,51.4,54.9,5.49,0,91.7,4,7,1,5000.0,0,41.5,0,0,0,Male,SC,Hostel,0
STU2451,100.0,37.4,63.8,6.38,0,78.3,4,3,0,48536.0,0,33.9,0,0,0,Male,General,Day Scholar,0
STU2452,81.6,57.7,89.3,8.93,0,100.0,7,5,0,7497.0,0,36.6,1,0,0,Male,General,Hostel,0
STU2453,100.0,49.9,44.3,4.43,1,72.5,4,0,0,14496.0,0,3.0,0,1,44,Male,SC,Day Scholar,0
STU2454,86.5,7.3,77.6,7.76,3,69.6,1,2,0,6155.0,0,15.6,0,0,0,Male,SC,Hostel,0
STU2455,51.6,97.0,84.4,8.44,1,55.5,4,2,1,10923.0,0,34.9,0,0,0,Male,EWS,Hostel,0
STU2456,89.3,79.6,51.9,5.19,0,56.3,2,8,1,51591.0,1,10.2,0,1,47,Male,General,Day Scholar,0
STU2457,83.7,53.2,57.6,5.76,1,54.5,12,8,0,21558.0,0,2.9,0,0,0,Female,OBC,Day Scholar,0
STU2458,97.3,60.3,45.4,4.54,3,79.4,4,5,1,11682.0,1,20.4,0,1,44,Male,SC,Hostel,1
STU2459,88.1,38.9,58.7,5.87,0,69.6,7,4,0,17668.0,0,25.4,0,1,46,Female,OBC,Day Scholar,1
STU2460,75.9,90.5,61.4,6.14,2,81.6,8,6,1,12883.0,0,14.6,0,0,0,Male,SC,Day Scholar,0
STU2461,59.6,94.2,72.6,7.26,0,50.8,6,3,1,17061.0,1,4.2,0,0,0,Female,General,Hostel,0
STU2462,74.9,62.8,79.4,7.94,0,57.9,8,7,0,28179.0,0,2.5,0,1,60,Female,General,Hostel,1
STU2463,65.2,78.4,50.0,5.0,1,57.5,4,3,0,14785.0,0,11.7,0,0,0,Female,General,Day Scholar,1
STU2464,69.3,63.2,30.5,3.05,1,100.0,1,8,0,20578.0,1,7.9,0,0,0,Male,General,Hostel,0
STU2465,86.8,35.9,61.7,6.17,3,71.7,3,6,0,20783.0,0,13.3,0,1,31,Male,General,Day Scholar,0
STU2466,100.0,52.6,66.7,6.67,0,73.7,4,5,1,14829.0,1,1.4,0,0,0,Male,ST,Day Scholar,1
STU2467,83.9,62.4,66.0,6.6,1,73.5,4,4,1,11596.0,1,1.8,0,0,0,Female,General,Day Scholar,1
STU2468,60.1,51.8,56.8,5.68,2,100.0,5,4,1,13159.0,0,5.4,0,1,49,Male,OBC,Day Scholar,0
STU2469,84.7,56.1,64.0,6.4,1,42.7,6,4,0,27433.0,0,3.6,0,0,0,Female,EWS,Day Scholar,0
STU2470,95.9,58.4,86.2,8.62,1,73.8,7,3,0,28838.0,1,11.6,1,0,0,Male,OBC,Hostel,0
STU2471,68.9,58.5,68.1,6.81,1,42.5,7,4,0,9112.0,1,5.5,0,0,0,Male,General,Day Scholar,0
STU2472,76.0,60.9,56.0,5.6,1,27.4,2,1,1,15420.0,1,13.8,1,1,45,Male,General,Day Scholar,0
STU2473,78.2,40.9,54.0,5.4,0,60.3,6,2,0,11479.0,1,17.6,0,0,0,Female,OBC,Hostel,1
STU2474,66.2,47.1,59.3,5.93,2,83.2,6,2,1,29143.0,0,2.5,1,0,0,Female,General,Hostel,0
STU2475,87.7,36.9,88.2,8.82,1,59.0,4,7,0,13593.0,0,30.3,0,0,0,Male,EWS,Day Scholar,1
STU2476,76.2,77.6,59.1,5.91,1,82.9,6,4,0,67545.0,1,18.6,0,0,0,Female,OBC,Day Scholar,0
STU2477,84.3,22.1,61.7,6.17,2,77.1,8,5,0,20553.0,0,11.8,1,0,0,Male,SC,Hostel,0
STU2478,64.7,80.8,54.3,5.43,0,72.2,6,3,1,36651.0,1,28.8,0,0,0,Female,OBC,Day Scholar,0
STU2479,71.4,85.0,79.6,7.96,0,100.0,2,3,0,9811.0,1,3.7,0,1,46,Male,EWS,Day Scholar,0
STU2480,88.8,54.6,93.4,9.34,0,63.1,3,4,1,18161.0,1,6.6,0,0,0,Female,OBC,Hostel,0
STU2481,72.4,13.1,69.2,6.92,2,82.6,9,2,0,26100.0,0,1.1,1,0,0,Male,OBC,Day Scholar,0
STU2482,100.0,53.5,63.3,6.33,4,38.9,6,7,0,9701.0,1,7.3,1,0,0,Male,ST,Hostel,0
STU2483,72.0,58.8,62.6,6.26,0,77.0,8,4,0,18255.0,0,8.5,0,1,55,Male,ST,Hostel,0
STU2484,81.4,41.8,23.9,2.39,0,69.9,3,4,1,33898.0,1,11.5,0,0,0,Male,General,Hostel,0
STU2485,92.0,50.7,73.9,7.39,0,51.4,5,4,0,14817.0,1,0.8,0,0,0,Male,General,Day Scholar,0
STU2486,56.7,87.5,64.1,6.41,1,83.0,9,5,1,10818.0,0,0.4,0,0,0,Female,General,Hostel,1
STU2487,51.6,72.0,68.9,6.89,1,60.2,5,1,0,53198.0,0,6.5,0,0,0,Male,General,Day Scholar,0
STU2488,55.1,43.4,50.6,5.06,1,100.0,2,5,0,8928.0,1,2.5,0,0,0,Male,ST,Day Scholar,0
STU2489,96.9,31.2,55.8,5.58,0,26.3,7,5,0,19802.0,0,17.1,0,0,0,Female,General,Day Scholar,1
STU2490,69.7,54.1,55.4,5.54,1,80.0,2,5,0,11790.0,0,13.3,0,0,0,Male,General,Day Scholar,0
STU2491,100.0,56.2,78.3,7.83,1,75.9,2,5,1,10279.0,1,4.7,0,0,0,Male,General,Day Scholar,0
STU2492,69.5,68.9,55.9,5.59,0,69.4,6,4,1,28141.0,1,0.6,0,0,0,Male,EWS,Day Scholar,0
STU2493,80.8,50.4,95.3,9.53,1,64.4,5,4,0,15941.0,1,2.4,1,0,0,Female,SC,Day Scholar,0
STU2494,100.0,69.2,68.9,6.89,0,76.4,7,6,1,23006.0,0,14.1,0,0,0,Female,OBC,Hostel,0
STU2495,100.0,94.8,41.6,4.16,2,96.2,6,2,0,5000.0,1,55.5,0,0,0,Female,SC,Day Scholar,0
STU2496,100.0,74.7,59.9,5.99,0,41.6,5,4,1,24389.0,1,4.7,0,0,0,Male,SC,Day Scholar,0
STU2497,96.1,59.1,51.6,5.16,1,58.9,7,1,0,11703.0,0,19.4,1,0,0,Male,OBC,Day Scholar,0
STU2498,93.4,56.7,26.9,2.69,2,54.0,5,2,0,5841.0,1,24.2,0,0,0,Female,General,Hostel,0
STU2499,86.9,53.6,87.6,8.76,0,53.1,5,3,0,55873.0,0,0.6,0,0,0,Female,SC,Day Scholar,0
STU2500,89.7,81.3,73.3,7.33,4,81.9,9,1,0,25864.0,0,29.8,1,0,0,Female,OBC,Hostel,0
STU2501,69.7,48.7,70.5,7.05,0,86.8,7,3,1,20669.0,0,7.5,0,0,0,Male,SC,Hostel,0
STU2502,65.7,60.8,64.6,6.46,1,96.3,3,4,0,38164.0,0,40.0,0,0,0,Male,OBC,Day Scholar,0
